Tick,Attribute.Component,Origin,Failed Behaviour
1.0,material.motor,material.motor,
2.0,geometry.motor,geometry.motor,
5.0,power.motor,power.motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
