Tick,Attribute.Component,Origin,Failed Behaviour
2.0,material.Body,material.Body,
3.0,power.fan,power.fan,
4.0,material.Nozzle,material.Nozzle,
6.0,geometry.motor,geometry.motor,
6.0,material.motor,power.fan,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
