Tick,Attribute.Component,Origin,Failed Behaviour
2.0,geometry.motor,geometry.motor,
2.0,material.Nozzle,material.Nozzle,
2.0,material.Body,material.Body,
4.0,material.motor,material.motor,
5.0,geometry.Nozzle,material.Nozzle,
6.0,power.fan,material.Nozzle,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
