Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.Body,material.Body,
2.0,geometry.motor,geometry.motor,
2.0,power.fan,material.Body,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
