Tick,Attribute.Component,Origin,Failed Behaviour
3.0,material.Body,material.Body,
7.0,geometry.motor,geometry.motor,
7.0,material.Nozzle,material.Nozzle,
8.0,material.motor,material.motor,
8.0,power.fan,material.Body,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
