Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.Body,material.Body,
3.0,power.fan,power.fan,
4.0,geometry.motor,geometry.motor,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
