Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.motor,material.motor,
1.0,geometry.motor,geometry.motor,
2.0,material.Body,material.Body,
3.0,power.fan,material.motor,
3.0,geometry.Nozzle,material.motor,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
