Tick,Attribute.Component,Origin,Failed Behaviour
1.0,material.motor,material.motor,
1.0,material.Nozzle,material.Nozzle,
2.0,geometry.motor,geometry.motor,
4.0,geometry.Nozzle,material.motor,
5.0,power.fan,material.motor,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
