Tick,Attribute.Component,Origin,Failed Behaviour
1.0,geometry.motor,geometry.motor,
3.0,material.motor,geometry.motor,
3.0,material.Body,material.Body,
4.0,material.Nozzle,material.Nozzle,
5.0,power.fan,power.fan,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
