Tick,Attribute.Component,Origin,Failed Behaviour
1.0,material.Body,material.Body,
5.0,power.fan,material.Body,
7.0,geometry.motor,geometry.motor,
7.0,geometry.Nozzle,material.Body,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
