Tick,Attribute.Component,Origin,Failed Behaviour
1.0,material.Nozzle,material.Nozzle,
2.0,geometry.motor,geometry.motor,
5.0,power.fan,material.Nozzle,
5.0,geometry.Nozzle,material.Nozzle,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
