Tick,Attribute.Component,Origin,Failed Behaviour
1.0,material.Body,material.Body,
2.0,geometry.motor,geometry.motor,
3.0,material.motor,material.motor,
3.0,power.fan,material.Body,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
