Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.Nozzle,material.Nozzle,
1.0,material.Body,material.Body,
3.0,material.motor,material.motor,
3.0,geometry.Nozzle,material.Nozzle,
3.0,power.fan,material.Body,
5.0,geometry.motor,material.motor,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
