Tick,Attribute.Component,Origin,Failed Behaviour
1.0,geometry.motor,geometry.motor,
2.0,material.Body,material.Body,
5.0,material.Nozzle,material.Nozzle,
5.0,power.fan,material.Body,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
