Tick,Attribute.Component,Origin,Failed Behaviour
2.0,geometry.motor,geometry.motor,
3.0,material.motor,material.motor,
3.0,material.Nozzle,material.Nozzle,
4.0,material.Body,material.Body,
6.0,power.fan,material.motor,
6.0,geometry.Nozzle,material.motor,
,,,"`no action failed cause conditions where achivied: ['power', 'geometry'] FAILED"
,,,"`noise failed cause conditions where achivied: ['power', 'material', 'geometry'] FAILED"
