Tick,Attribute.Component,Origin,Failed Behaviour
1.0,geometry.motor,self,
3.0,material.motor,geometry from motor,
3.0,geometry.fan,geometry from motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'geometry'] FAILED"
