Tick,Attribute.Component,Origin,Failed Behaviour
3.0,geometry.motor,self,
4.0,geometry.fan,geometry from motor,
5.0,material.motor,geometry from motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'geometry'] FAILED"
