Tick,Attribute.Component,Origin,Failed Behaviour
4.0,geometry.motor,self,
5.0,geometry.fan,geometry from motor,
6.0,material.motor,geometry from motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'geometry'] FAILED"
