Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.motor,material.motor,
0.0,temperature.motor,temperature.motor,
1.0,geometry.fan,geometry.fan,
1.0,power.fan,power.fan,
1.0,material.body,material.body,
2.0,power.motor,power.motor,
2.0,rot.speed.fan,geometry.fan,
3.0,geometry.nozzle,power.motor,
3.0,geometry.motor,temperature.motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
