Tick,Attribute.Component,Origin,Failed Behaviour
4.0,power.motor,power.motor,
7.0,geometry.motor,geometry.motor,
9.0,material.motor,material.motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
