Tick,Attribute.Component,Origin,Failed Behaviour
2.0,power.motor,power.motor,
4.0,geometry.motor,geometry.motor,
18.0,material.motor,material.motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
