Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.motor,material.motor,
5.0,power.motor,power.motor,
8.0,geometry.motor,geometry.motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
