Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.fan,material.fan,
0.0,material.body,material.body,
1.0,geometry.motor,geometry.motor,
1.0,material.motor,material.motor,
1.0,power.motor,power.motor,
1.0,temperature.heater,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
