Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.fan,material.fan,
1.0,material.motor,material.motor,
1.0,power.motor,power.motor,
2.0,geometry.heater,material.motor,
3.0,geometry.heater,material.fan,
3.0,power.fan,power.fan,
3.0,geometry.body,geometry.body,
4.0,geometry.motor,geometry.motor,
4.0,temperature.motor,temperature.motor,
4.0,rot.speed.fan,rot.speed.fan,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
