Tick,Attribute.Component,Origin,Failed Behaviour
0.0,temperature.motor,temperature.motor,
0.0,material.fan,material.fan,
2.0,temperature.heater,temperature.motor,
3.0,material.motor,material.motor,
3.0,power.motor,power.motor,
3.0,geometry.motor,temperature.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,rot.speed.fan,rot.speed.fan,
3.0,geometry.heater,material.fan,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
